system,mapping_type,original_name,generic_id
ATS,object,PNode,292
ATS,object,PPath,1019
ATS,object,PPosition,279
ATS,object,PPositionBase,278
ATS,object,PRIM_byte,189
ATS,object,PRIM_char,188
ATS,object,PRIM_ulong,190
ATS,object,PSegment,281
ATS,object,PSegmentBase,280
ATS,object,PairTypeDef,2505
ATS,object,PaneStatusZCInfo,2727
ATS,object,ParamDef,2510
ATS,object,ParentProcessMonitor,4034
ATS,object,PartitionsCol,1892
ATS,object,PassengerInfoSource,4749
ATS,object,PassiveVobcCol,981
ATS,object,PasteSelectionCmd,1841
ATS,object,PathCol,1460
ATS,object,PathParameter,565
ATS,object,PathParameter::TypeEnum,564
ATS,object,PathParameterBase,563
ATS,object,PathRegionData,4613
ATS,object,PeakLimitMonitor,3371
ATS,object,PeakLimitScorer,3375
ATS,object,PeakLimitScorerMediary,4259
ATS,object,PeakLimitScorerPort,3385
ATS,object,PeakLimitScorerSkeleton,3374
ATS,object,PeakLimiter,3373
ATS,object,PendingAssignmentDiversion,654
ATS,object,PendingAssignmentDiversionBase,4161
ATS,object,PendingAssignmentDiversionPort,730
ATS,object,PendingAssignmentDiversionReflector,4162
ATS,object,PendingAssignmentDiversionSkeleton,653
ATS,object,PendingCommand,797
ATS,object,PendingDiversionRecovery,4153
ATS,object,PerfMonRunCmd,63
ATS,object,PerformAction,4755
ATS,object,PerformanceIndicatorWnd,1868
ATS,object,PeriodListCtrl,1543
ATS,object,PeriodicityCol,1303
ATS,object,PersistFileError,3124
ATS,object,PersistedTTMods,675
ATS,object,PersistedTTModsPort,729
ATS,object,PersistedTTModsSkeleton,674
ATS,object,PersistentDataSet,3122
ATS,object,PersistentDataSet::ClassDataSet,3123
ATS,object,PersistentDialogInfo,2710
ATS,object,PersistentVisibilityInfo,2737
ATS,object,PersistentWindowInfo,2738
ATS,object,PersistentWindowList,2709
ATS,object,PersistentWindowLoadCommand,2976
ATS,object,PersistentWindowRestoreDefaultCommand,2977
ATS,object,PersistentWindowSaveCommand,2978
ATS,object,PersistentWindowUtil,2708
ATS,object,Phoenix,3105
ATS,object,PhysicalPosAlarmTextConverterType,5302
ATS,object,PhysicalPosTextConverterType,2650
ATS,object,PidpasAdapter,4654
ATS,object,PidpasAdapterGen,4653
ATS,object,PidpasTrainEvent,4651
ATS,object,PidpasTrainEventBase,4650
ATS,object,PingHandler,2464
ATS,object,PinnableInfoDisplayDlg,2981
ATS,object,PlatData,4724
ATS,object,PlatMonitor,3362
ATS,object,PlatMonitorArea,3363
ATS,object,Platform,1345
ATS,object,PlatformAdapter,4731
ATS,object,PlatformCloseRecovery,4129
ATS,object,PlatformCol,1076
ATS,object,PlatformDiversionShadow,826
ATS,object,PlatformDiversionShadowSkeleton,825
ATS,object,PlatformDoor,1346
ATS,object,PlatformDoorCol,951
ATS,object,PlatformDoorCutoutCmd,4490
ATS,object,PlatformDoorDefaultCol,955
ATS,object,PlatformDoorInhibitCmd,4491
ATS,object,PlatformDoorMediary,4278
ATS,object,PlatformDoorOpInhibitCmd,4502
ATS,object,PlatformDoorPort,3621
ATS,object,PlatformDoorSkeleton,3474
ATS,object,PlatformDoorTrainInhibitCmd,4503
ATS,object,PlatformDoors,4510
ATS,object,PlatformDoorsDlg,4511
ATS,object,PlatformDwell,3943
ATS,object,PlatformDwellDlg,3942
ATS,object,PlatformESBMap,2670
ATS,object,PlatformESBMonitor,3352
ATS,object,PlatformGroup,5120
ATS,object,PlatformHoldCmd,64
ATS,object,PlatformHoldRecovery,4131
ATS,object,PlatformIndicator,3639
ATS,object,PlatformIndicatorManager,3640
ATS,object,PlatformListCol,2872
ATS,object,PlatformListCtrl,935
ATS,object,PlatformLocator,1023
ATS,object,PlatformMediary,4277
ATS,object,PlatformOC,1439
ATS,object,PlatformOCCmd,65
ATS,object,PlatformOCDlg,1438
ATS,object,PlatformPort,3620
ATS,object,PlatformPredictedArrivalEvent,5324
ATS,object,PlatformPredictedArrivalEventBase,5313
ATS,object,PlatformPrediction,5325
ATS,object,PlatformPredictionSkeleton,5327
ATS,object,PlatformReformationCmd,5314
ATS,object,PlatformSetTurnback,3998
ATS,object,PlatformSetTurnbackCmd,3992
ATS,object,PlatformSetTurnbackDlg,3999
ATS,object,PlatformSkeleton,3420
ATS,object,PlayData,3126
ATS,object,Playback,1441
ATS,object,PlaybackCmd,5238
ATS,object,PlaybackDlg,1443
ATS,object,PlaybackExecutive,4574
ATS,object,PlaybackInjector,5067
ATS,object,PlaybackPauseCmd,5239
ATS,object,PlaybackResumeCmd,5240
ATS,object,PlaybackSpeedCmd,5241
ATS,object,PlaybackStepCmd,5242
ATS,object,PlaybackStopCmd,5243
ATS,object,Player,1444
ATS,object,PlayerSkeleton,5219
ATS,object,PolyBase,3079
ATS,object,PolygonUtility,1628
ATS,object,PopupController,2980
ATS,object,PortManager,923
ATS,object,PortMsg,341
ATS,object,PortMsg::MessageBlock,342
ATS,object,PortMsg::PortMsg_Portnum,343
ATS,object,PortMsg::PortMsg_size_offset,344
ATS,object,PositionCol,976
ATS,object,PositionTextConverterType,2651
ATS,object,PotentialAlarm,2552
ATS,object,PotentialAlarmExpression,2560
ATS,object,PotentialAlarmExpression::Attribute,2563
ATS,object,PotentialAlarmExpression::EnumValue,2564
ATS,object,PotentialAlarmExpression::EventFire,2565
ATS,object,PotentialAlarmExpression::Number,2561
ATS,object,PotentialAlarmExpression::Operation,2562
ATS,object,PotentialAlarmExpression::Parent,2568
ATS,object,PotentialAlarmExpression::TD,2567
ATS,object,PotentialAlarmExpression::Type,2566
ATS,object,PotentialAlarmMediary,4236
ATS,object,PotentialAlarmParm,783
ATS,object,PotentialAlarmParm::TypeEnum,782
ATS,object,PotentialAlarmParmBase,781
ATS,object,PotentialAlarmPort,3189
ATS,object,PotentialAlarmSkeleton,2551
ATS,object,PotentialCommand,842
ATS,object,PowerSect,3646
ATS,object,PowerSectMediary,4296
ATS,object,PowerSectMonitor,3353
ATS,object,PowerSectPort,3649
ATS,object,PowerSectSkeleton,3645
ATS,object,PowerZoneCol,2715
ATS,object,PredefWeeklySched,2858
ATS,object,PredefWeeklySchedMediary,4246
ATS,object,PredefWeeklySchedPort,3285
ATS,object,PredefWeeklySchedSkeleton,3212
ATS,object,PredefinedDiversion,407
ATS,object,PredefinedDiversionBase,406
ATS,object,PredictCmd,184
ATS,object,PredictDepartCol,1452
ATS,object,PredictVarianceCol,1453
ATS,object,Prediction,544
ATS,object,Prediction::PredictionType,543
ATS,object,PredictionBase,542
ATS,object,PredictionController,3324
ATS,object,PredictionControllerMediary,4260
ATS,object,PredictionControllerPort,3386
ATS,object,PredictionControllerSkeleton,3323
ATS,object,PredictionCounters,4039
ATS,object,PredictionCountersMediary,4247
ATS,object,PredictionCountersPort,4040
ATS,object,PredictionCountersSkeleton,4038
ATS,object,PredictionDB,549
ATS,object,PredictionDBMediary,4366
ATS,object,PredictionDBPort,629
ATS,object,PredictionDBSkeleton,548
ATS,object,PredictionDistribution,2694
ATS,object,PredictionDlg,1350
ATS,object,PredictionEngine,3328
ATS,object,PredictionEngine::Fault,4583
ATS,object,PredictionErrorHandler,4581
ATS,object,PredictionList,547
ATS,object,PredictionList::Predictions,4584
ATS,object,PredictionListBase,545
ATS,object,PredictionListCtrl,1445
ATS,object,PredictionObserver,4138
ATS,object,PredictionPoint,3318
ATS,object,PredictionProxy,455
ATS,object,PredictionStatusSubscription,827
ATS,object,PredictionStatusSubscriptionHandler,829
ATS,object,PredictionUpdate,828
ATS,object,PrepareBlockReset,1454
ATS,object,PrepareBlockResetCmd,66
ATS,object,PrepareBlockResetDlg,1455
ATS,object,PresentationModel,913
ATS,object,PreviewCommandDlg,2894
ATS,object,PreviewCommandDlgBar,4593
ATS,object,PreviewCommandListCtrl,2893
ATS,object,PreviewCommandMgr,2895
ATS,object,PreviewCtrl,1105
ATS,object,PreviewMgr,397
ATS,object,PrintMan,2559
ATS,object,PrintParams,1236
ATS,object,PriorityCol,856
ATS,object,Process,3132
ATS,object,ProcessManager,3133
ATS,object,ProfileExecution,2606
ATS,object,PropRunCol,2921
ATS,object,PropSegmentCol,2922
ATS,object,PropertyInfo,887
ATS,object,PropertyPage,1003
ATS,object,PropertySheet,4705
ATS,object,PropertySheetDlg,2982
ATS,object,PropertySheetW,2741
ATS,object,ProtectionCol,1302
ATS,object,PseCallBack,2325
ATS,object,PseCommandCompletion,2326
ATS,object,PseSubscriber,2327
ATS,object,PulseReporter,3048
ATS,object,Punctuality,3941
ATS,object,PunctualityDlg,3940
ATS,object,QuadTree,1564
ATS,object,QueuedConflict,3329
ATS,object,QueuedNotifyRegion,2666
ATS,object,RIORemoteReset,4898
ATS,object,RIORemoteResetCmd,5012
ATS,object,RIORemoteResetDlg,4899
ATS,object,RSEServer,2317
ATS,object,RSEStartup,2318
ATS,object,RSNDCol,1117
ATS,object,RSNUCol,1116
ATS,object,RT_Error,203
ATS,object,RabbitMQClient,5144
ATS,object,RabbitMQManager,5145
ATS,object,RangeCol,2712
ATS,object,RateCol,1532
ATS,object,ReasonCol,1047
ATS,object,RecordData,3127
ATS,object,RecordObjects,3128
ATS,object,Recorder,3129
ATS,object,Recovery,4124
ATS,object,RecoveryAction,4122
ATS,object,RecoveryActionMediary,4389
ATS,object,RecoveryActionPort,4136
ATS,object,RecoveryActionSkeleton,4121
ATS,object,RecoveryListCtrl,4117
ATS,object,RecoveryManager,4133
ATS,object,RecoveryManagerMediary,4390
ATS,object,RecoveryManagerPort,4137
ATS,object,RecoveryManagerSkeleton,4132
ATS,object,RecoveryMediary,4388
ATS,object,RecoveryPort,4135
ATS,object,RecoverySkeleton,4123
ATS,object,RedetCol,1097
ATS,object,RedetEntry,2918
ATS,object,RedetListCtrl,2919
ATS,object,ReflectConverter,2513
ATS,object,ReflectDisplayInfo,2983
ATS,object,ReflectDisplayInfoDlg,2984
ATS,object,ReflectEnableDisableSOObject,2985
ATS,object,ReflectEnableDisableSOObjectDlg,2986
ATS,object,ReflectListChainColumn,892
ATS,object,ReflectListColumn,893
ATS,object,ReflectListCtrl,889
ATS,object,ReflectTest,4957
ATS,object,ReflectTreeListPropertyColumn,890
ATS,object,ReflectTreeListValueColumn,891
ATS,object,ReformLaunch,2909
ATS,object,ReformLaunchCmd,67
ATS,object,ReformLaunchDlg,2908
ATS,object,ReformedCrewNameCol,2846
ATS,object,ReformedDutyEndPlatCol,2851
ATS,object,ReformedDutyEndTimeCol,2849
ATS,object,ReformedDutyHoursCol,2852
ATS,object,ReformedDutyIDCol,2845
ATS,object,ReformedDutyStartPlatCol,2850
ATS,object,ReformedDutyStartTimeCol,2848
ATS,object,ReformedRunIDCol,2844
ATS,object,ReformedStaffNoCol,2847
ATS,object,RegionCol,858
ATS,object,RegionListCtrl,1941
ATS,object,RegionOfAuthority,924
ATS,object,RegionOfAuthorityMediary,4248
ATS,object,RegionOfAuthorityPort,3287
ATS,object,RegionOfAuthoritySkeleton,3216
ATS,object,RegionSelectionDlg,2954
ATS,object,RegistrationTool,2671
ATS,object,RegistryDumper,4013
ATS,object,RegulationProxy,3319
ATS,object,RegulationStrategy,1545
ATS,object,RegulationStrategyCmd,68
ATS,object,RegulationStrategyDlg,1544
ATS,object,Regulator,3376
ATS,object,RegulatorFactory,3377
ATS,object,Rejuvenation,3390
ATS,object,RejuvenationMediary,4262
ATS,object,RejuvenationPort,3391
ATS,object,RejuvenationSkeleton,3389
ATS,object,ReleaseARBPrgressCol,1290
ATS,object,ReleaseMultipleTrainHoldCmd,5128
ATS,object,ReleaseNRBPrgressCol,1291
ATS,object,ReleaseObject,3081
ATS,object,RelinquishStationControl,1951
ATS,object,RelinquishStationControlCmd,69
ATS,object,RelinquishStationControlDlg,1952
ATS,object,RemarksCol,2843
ATS,object,RemoteEventUpdater,5053
ATS,object,RemoteEventUpdaterMediary,5054
ATS,object,RemoteEventUpdaterPort,5055
ATS,object,RemoteEventUpdaterSkeleton,5056
ATS,object,RemoteIOStatus,4604
ATS,object,RemoteIOStatusMediary,4607
ATS,object,RemoteIOStatusPort,4606
ATS,object,RemoteIOStatusSkeleton,4603
ATS,object,ReportingCol,1289
ATS,object,ReqUserCol,1944
ATS,object,RequestRegionControlCmd,70
ATS,object,RequestSpeedProfileTypeCmd,71
ATS,object,RequestStCtrlDlg,1953
ATS,object,RequestStationControl,1954
ATS,object,ResCol,1075
ATS,object,ResStatusCol,1355
ATS,object,Reservation,507
ATS,object,Reservation::ReservedByEnum,506
ATS,object,ReservationBase,505
ATS,object,ReserveCol,1332
ATS,object,ResetAllowedCol,1292
ATS,object,ResetAutoGSZCmd,72
ATS,object,ResetCol,1277
ATS,object,ResetScsPdiu,2993
ATS,object,ResetScsPdiuCmd,73
ATS,object,ResetScsPdiuDlg,2992
ATS,object,ResourceLoader,2795
ATS,object,ResponseCol,1007
ATS,object,RestAutoCoupleDestinationHandler,5263
ATS,object,RestAutoUncoupleDestinationHandler,5264
ATS,object,RestCmdServer,5156
ATS,object,RestDiversionHelper,5204
ATS,object,RestDiversionsLinesHandler,5205
ATS,object,RestDiversionsTrainsHandler,5206
ATS,object,RestGenInfoHandler,5157
ATS,object,RestHandlerBase,5180
ATS,object,RestLineHighlightHandler,5182
ATS,object,RestLineInfoHandler,5158
ATS,object,RestLineTurnaroundHandler,5266
ATS,object,RestLinesPlatformsHandler,5265
ATS,object,RestMarkerRoutesHandler,5267
ATS,object,RestMessage,5253
ATS,object,RestOffScheduleTrainsHandler,5268
ATS,object,RestPlatformInfoHandler,5159
ATS,object,RestPlatformsLinesHandler,5269
ATS,object,RestPlatformsTrainsHandler,5270
ATS,object,RestPlaybackFilesHandler,5271
ATS,object,RestPreviewCommandMgr,5328
ATS,object,RestPreviewTTModHandler,5329
ATS,object,RestRouteHighlightHandler,5183
ATS,object,RestRouteInfoHandler,5160
ATS,object,RestRunsHandler,5272
ATS,object,RestSDKFactory,5154
ATS,object,RestSignalEndSignalsHandler,5273
ATS,object,RestSignalInfoHandler,5161
ATS,object,RestSignalRoutesHandler,5274
ATS,object,RestSkipstopsAllHandler,5275
ATS,object,RestTempLine,5162
ATS,object,RestTempLineFactory,5163
ATS,object,RestTempLineSegment,5164
ATS,object,RestTimetableLinesHandler,5331
ATS,object,RestTimetablesLinesHandler,5332
ATS,object,RestTimetablesegsHandler,5276
ATS,object,RestTrainAllIntersectionsHandler,5184
ATS,object,RestTrainCheckAdjacentHandler,5333
ATS,object,RestTrainDeadlockHandler,5185
ATS,object,RestTrainHelper,5181
ATS,object,RestTrainHoldsHandler,5186
ATS,object,RestTrainInfoHandler,5165
ATS,object,RestTrainIntersectionsHandler,5187
ATS,object,RestTrainLinesHandler,5188
ATS,object,RestTrainPendingAssignmentsHandler,5189
ATS,object,RestTrainRoutesHandler,5190
ATS,object,RestTrainRunsHandler,5191
ATS,object,RestTrainShuttleDeadlockHandler,5192
ATS,object,RestTrainShuttleEndPlatformsHandler,5193
ATS,object,RestTrainShuttleIntersectionsHandler,5194
ATS,object,RestTrainShuttleRoutesHandler,5195
ATS,object,RestTrainsPlatformsHandler,5277
ATS,object,RestTripBuilder,5330
ATS,object,RestTripsHandler,5278
ATS,object,RestTtModCachedRunsHandler,5334
ATS,object,RestTtModCachedTimetablesegsHandler,5335
ATS,object,RestTtModCachedTripsHandler,5336
ATS,object,RestTtModDivertOptionsHandler,5337
ATS,object,RestTtModDivertPreviewSegmentsHandler,5338
ATS,object,RestTtModRunEntryExitOptionsHandler,5340
ATS,object,RestTtModifyLaunchOptionsHandler,5339
ATS,object,RestartExecutive,928
ATS,object,RestartExecutiveMediary,4279
ATS,object,RestartExecutivePort,3622
ATS,object,RestartExecutiveSkeleton,3517
ATS,object,RestfulInfoServer,5148
ATS,object,RestoreRunCmd,74
ATS,object,RestrictionData,907
ATS,object,RestrictionDataBase,906
ATS,object,RestrictionListCtrl,1464
ATS,object,RestrictionManager,2987
ATS,object,RestrictionMgr,3379
ATS,object,RestrictionMonitor,3380
ATS,object,RestrictionZoneListCtrl,1456
ATS,object,ResumeCol,1046
ATS,object,RootObjectGroup,2351
ATS,object,Route,296
ATS,object,RouteAdapter,4732
ATS,object,RouteAdapterManager,4733
ATS,object,RouteCmds,1015
ATS,object,RouteCmdsDlg,1014
ATS,object,RouteCol,2964
ATS,object,RouteIndListCtrl,2746
ATS,object,RouteIndSignBarCmd,75
ATS,object,RouteIndSignalBar,2994
ATS,object,RouteIndicator,3174
ATS,object,RouteIndicatorCol,1080
ATS,object,RouteIndicatorMediary,4280
ATS,object,RouteIndicatorPort,3623
ATS,object,RouteIndicatorSkeleton,3486
ATS,object,RouteItem,1009
ATS,object,RouteListCtrl,1010
ATS,object,RouteLockedStatusCol,1388
ATS,object,RoutePreLockedStatusCol,1389
ATS,object,RouteRequestData,4564
ATS,object,RouteSet,5070
ATS,object,RouteSetDlg,5071
ATS,object,RouteSetting,1744
ATS,object,RouteStatusCol,1385
ATS,object,RouteUtil,1065
ATS,object,RouteVerify,4891
ATS,object,RouteVerifyDlg,4892
ATS,object,RoutingModeCol,2809
ATS,object,RoutingModePreview,2905
ATS,object,RoutingParameter,469
ATS,object,RoutingParameterBase,468
ATS,object,RowInfo,1854
ATS,object,RteSetListCtrl,1582
ATS,object,RubyEval,2330
ATS,object,RubyScriptingEngine,2329
ATS,object,RulesEngine,2532
ATS,object,Run,668
ATS,object,RunAsRequiredDiversion,672
ATS,object,RunAsRequiredDiversionPort,731
ATS,object,RunAsRequiredDiversionSkeleton,671
ATS,object,RunAssignmentRecovery,4172
ATS,object,RunAutoAssignPage,1434
ATS,object,RunCol,962
ATS,object,RunDiversion,660
ATS,object,RunDiversionPort,732
ATS,object,RunDiversionSkeleton,659
ATS,object,RunDivertCmd,76
ATS,object,RunDoorOpeningSide,4188
ATS,object,RunDoorOpeningSideCmd,4179
ATS,object,RunDoorOpeningSidePreview,4189
ATS,object,RunEnEx,709
ATS,object,RunEnExBase,708
ATS,object,RunExitDiversion,670
ATS,object,RunExitDiversionPort,734
ATS,object,RunExitDiversionSkeleton,669
ATS,object,RunFormToCmd,77
ATS,object,RunHoldToRouteCmd,78
ATS,object,RunIDCol,2771
ATS,object,RunListColumn,1107
ATS,object,RunListCtrl,1106
ATS,object,RunMediary,4374
ATS,object,RunPart,665
ATS,object,RunPartBase,664
ATS,object,RunPort,723
ATS,object,RunPreview,722
ATS,object,RunServiceStatus,2912
ATS,object,RunServiceStatusCmd,79
ATS,object,RunServiceStatusDlg,2911
ATS,object,RunSkeleton,667
ATS,object,RunSkipStopCmd,80
ATS,object,RunStartTimeCol,4417
ATS,object,RunUndoModification,2897
ATS,object,RunUndoModificationDlg,2915
ATS,object,RunViewSupplement,4587
ATS,object,RunViewSupplementPreview,4588
ATS,object,SCEGBlockStatus,2095
ATS,object,SCEGButtonStatus,2094
ATS,object,SCEGHealthStatus,2096
ATS,object,SCEGMovePoint,2091
ATS,object,SCOptimizerController,3381
ATS,object,SDCompatListCtrl,4221
ATS,object,SDIncompatListCtrl,4218
ATS,object,SDListCtrl,1884
ATS,object,SDParser,1882
ATS,object,SELCOMHandler,267
ATS,object,SELCOMHandlerSkeleton,266
ATS,object,SELCOMMaster,2516
ATS,object,SELCOMMasterSkeleton,2515
ATS,object,SFBBlock,1297
ATS,object,SFBPlatformDoorController,1815
ATS,object,SMCEval,2344
ATS,object,SMCLogOff,1948
ATS,object,SMCLogOffCmd,81
ATS,object,SMCLogOn,1947
ATS,object,SMCLogOnCmd,82
ATS,object,SOADHeadLabel,1681
ATS,object,SOAPElement,546
ATS,object,SOAPEnum,2520
ATS,object,SOAPHandler,2522
ATS,object,SOAPMessage,773
ATS,object,SOAPParser,2452
ATS,object,SOAPParserBase,780
ATS,object,SOAPParserImpl,2523
ATS,object,SOBlockBoundary,1593
ATS,object,SOBlockLabel,1678
ATS,object,SOBoundary,1590
ATS,object,SOBoundaryFactory,1600
ATS,object,SOBufferStop,1630
ATS,object,SOBufferStopLabel,1631
ATS,object,SOCTZ,2991
ATS,object,SOCrewProtection,1638
ATS,object,SOCrossLineSignal,1641
ATS,object,SOCrossLineSignalLabel,1642
ATS,object,SODepotSignal,1645
ATS,object,SODerailment,1648
ATS,object,SODwellCountdown,1608
ATS,object,SODynamicObjectMonitor,2996
ATS,object,SOEntryPoint,1653
ATS,object,SOEntryPortal,1658
ATS,object,SOExitPortal,1660
ATS,object,SOFireAlarm,1708
ATS,object,SOFireAlarmLabel,1709
ATS,object,SOFloodgate,1664
ATS,object,SOFloodgateLabel,1666
ATS,object,SOFocusLine,2979
ATS,object,SOGuidewaySegment,1597
ATS,object,SOICMInd,1734
ATS,object,SOJunctionModeIndicator,1720
ATS,object,SOLevelCrossingBarrier,1706
ATS,object,SOLevelCrossingBarrierLabel,1707
ATS,object,SOLight,1730
ATS,object,SOLine,1684
ATS,object,SOLoopBoundary,1592
ATS,object,SOLoopLabel,1680
ATS,object,SOMAURoutingAuth,2999
ATS,object,SOMAURoutingResv,3000
ATS,object,SOMRSInd,1724
ATS,object,SOMarker,1203
ATS,object,SOMarkerNameListCtrl,1183
ATS,object,SONco,2997
ATS,object,SONextTrainSign,1732
ATS,object,SOOHLBoundary,2995
ATS,object,SOOHLLabel,1704
ATS,object,SOOverheadLine,1672
ATS,object,SOPath,2998
ATS,object,SOPendingSecureCmd,4900
ATS,object,SOPlatform,1352
ATS,object,SOPlatformLabel,1605
ATS,object,SOPlatformListCtrl,2958
ATS,object,SOPolygon,1686
ATS,object,SOPortal,1657
ATS,object,SORectangle,1689
ATS,object,SORegInfoMap,2961
ATS,object,SORestriction,2988
ATS,object,SORoutingInd,1691
ATS,object,SORoutingIndLabel,1705
ATS,object,SORunMonitor,3003
ATS,object,SORunShadow,3002
ATS,object,SOSignal,1701
ATS,object,SOSignalLabel,1702
ATS,object,SOStaticText,1693
ATS,object,SOStationLabel,1679
ATS,object,SOSwitch,1602
ATS,object,SOSwitchLabel,1604
ATS,object,SOTSR,2989
ATS,object,SOTSRSpeedIndicator,1726
ATS,object,SOTestTrack,1717
ATS,object,SOTrackBoundary,1591
ATS,object,SOTrackLabel,1682
ATS,object,SOTractionPowerNeutral,1695
ATS,object,SOTrafficDirInd,1721
ATS,object,SOTrafficDirIndLabel,1722
ATS,object,SOTrain,2973
ATS,object,SOTrain2,3004
ATS,object,SOTrain4,3005
ATS,object,SOTrainAdjTrk,3006
ATS,object,SOTrainDwellCountdown,3007
ATS,object,SOTrainLMA,3010
ATS,object,SOTrainLabel,1753
ATS,object,SOTrainLabel2,3008
ATS,object,SOTrainLabel3,3009
ATS,object,SOTrainLabel4,3014
ATS,object,SOTrainMRR,3012
ATS,object,SOTrainMonitor,3013
ATS,object,SOTransferInfo,1736
ATS,object,SOTripStop,1714
ATS,object,SOTripStopLabel,1715
ATS,object,SOTunnelDoors,1697
ATS,object,SOTunnelSegment,1699
ATS,object,SOUnautomatedBlockGS,3015
ATS,object,SOVariance,1609
ATS,object,SOVentilation,1711
ATS,object,SOVentilationLabel,1712
ATS,object,SOWZSpeedIndicator,1728
ATS,object,SOWorkZone,2990
ATS,object,SOZCMode,1738
ATS,object,SOZoneController,1740
ATS,object,SOZoomRectangle,2953
ATS,object,SQLCredential,4591
ATS,object,SRSMonitorInfo,2728
ATS,object,STC::CrewIdCmd,316
ATS,object,STC::FallbackCmd,308
ATS,object,STC::FdgateCloseCmd,315
ATS,object,STC::MoveSwitchCmd,309
ATS,object,STC::PollRequest,307
ATS,object,STC::ResetBlockCmd,310
ATS,object,STC::RouteEnableCmd,313
ATS,object,STC::RouteLockReleaseCmd,314
ATS,object,STC::STCSwitchOverCmd,317
ATS,object,STC::SignalBarCmd,312
ATS,object,STC::SignalFallbackCmd,311
ATS,object,STC::SignalLampCmd,319
ATS,object,STC::StatusReport,320
ATS,object,STC::StatusReport::Block,323
ATS,object,STC::StatusReport::Depot,331
ATS,object,STC::StatusReport::ESD,325
ATS,object,STC::StatusReport::Floodgate,329
ATS,object,STC::StatusReport::NSTC,326
ATS,object,STC::StatusReport::PSD,327
ATS,object,STC::StatusReport::Route,330
ATS,object,STC::StatusReport::STCStatus,321
ATS,object,STC::StatusReport::Signal,324
ATS,object,STC::StatusReport::Switch,322
ATS,object,STC::StatusReport::Train,328
ATS,object,STC::TrnHoldCmd,318
ATS,object,STCListCtrl,1374
ATS,object,STCMaster,269
ATS,object,STCMasterSkeleton,268
ATS,object,STCProtocolHandler,273
ATS,object,STCProtocolHandlerMediary,4343
ATS,object,STCProtocolHandlerPort,354
ATS,object,STCProtocolHandlerSkeleton,272
ATS,object,STCStatusField,2107
ATS,object,SVBBlock,3716
ATS,object,SVBBlockHandler,4794
ATS,object,SVBBlockMediary,4307
ATS,object,SVBBlockPort,3894
ATS,object,SVBBlockSkeleton,3715
ATS,object,SVBCElement,4619
ATS,object,SVBCElementMediary,4633
ATS,object,SVBCElementPort,4630
ATS,object,SVBCElementSkeleton,4618
ATS,object,SVBCGroup,4622
ATS,object,SVBCGroupMediary,4634
ATS,object,SVBCGroupPort,4631
ATS,object,SVBCGroupSkeleton,4621
ATS,object,SVBCNode,4627
ATS,object,SVBCNodeMediary,4635
ATS,object,SVBCNodePort,4632
ATS,object,SVBCNodeSkeleton,4626
ATS,object,SVBESDHandler,4795
ATS,object,SVBEmergencyStopButton,3747
ATS,object,SVBEmergencyStopButtonMediary,4309
ATS,object,SVBEmergencyStopButtonPort,3896
ATS,object,SVBEmergencyStopButtonSkeleton,3746
ATS,object,SVBEmergencyStopDevice,3749
ATS,object,SVBEmergencyStopDeviceMediary,4310
ATS,object,SVBEmergencyStopDevicePort,3897
ATS,object,SVBEmergencyStopDeviceSkeleton,3748
ATS,object,SVBFloodGate,3861
ATS,object,SVBFloodGateMediary,4311
ATS,object,SVBFloodGatePort,3898
ATS,object,SVBFloodGateSkeleton,3860
ATS,object,SVBGlobalHandler,3754
ATS,object,SVBGlobalHandlerMediary,4313
ATS,object,SVBGlobalHandlerPort,3900
ATS,object,SVBGlobalHandlerSkeleton,3753
ATS,object,SVBIsolationDoor,3866
ATS,object,SVBIsolationDoorMediary,4314
ATS,object,SVBIsolationDoorPort,3901
ATS,object,SVBIsolationDoorSkeleton,3865
ATS,object,SVBLevelCrossing,3759
ATS,object,SVBLevelCrossingMediary,4315
ATS,object,SVBLevelCrossingPort,3902
ATS,object,SVBLevelCrossingSkeleton,3758
ATS,object,SVBMarker,3768
ATS,object,SVBMarkerMediary,4316
ATS,object,SVBMarkerPort,3903
ATS,object,SVBMarkerSkeleton,3767
ATS,object,SVBNCOArea,3772
ATS,object,SVBNCOAreaMediary,4317
ATS,object,SVBNCOAreaPort,3904
ATS,object,SVBNCOAreaSkeleton,3771
ATS,object,SVBNCOHandler,4796
ATS,object,SVBNco,3775
ATS,object,SVBNcoMediary,4318
ATS,object,SVBNcoPort,3905
ATS,object,SVBNcoSkeleton,3774
ATS,object,SVBPhysicalMRR,3782
ATS,object,SVBPhysicalMRRMediary,4319
ATS,object,SVBPhysicalMRRPort,3906
ATS,object,SVBPhysicalMRRSkeleton,3781
ATS,object,SVBPlatform,3778
ATS,object,SVBPlatformDoor,3784
ATS,object,SVBPlatformDoorMediary,4321
ATS,object,SVBPlatformDoorPort,3908
ATS,object,SVBPlatformDoorSkeleton,3783
ATS,object,SVBPlatformHandler,4797
ATS,object,SVBPlatformMediary,4320
ATS,object,SVBPlatformPort,3907
ATS,object,SVBPlatformSkeleton,3777
ATS,object,SVBPortalHandler,4798
ATS,object,SVBPowerSect,3786
ATS,object,SVBPowerSectMediary,4322
ATS,object,SVBPowerSectPort,3909
ATS,object,SVBPowerSectSkeleton,3785
ATS,object,SVBRIORemoteResetHandler,5060
ATS,object,SVBRestartExecutive,3788
ATS,object,SVBRestartExecutiveMediary,4323
